RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,NroTrab,NroTrab_num,Departamento,Provincia,Distrito
20534371099,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,97,97,LIMA,LIMA,LA VICTORIA
20534788917,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,97,97,LIMA,LIMA,SAN ISIDRO
20536080199,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,97,97,LIMA,LIMA,SANTIAGO DE SURCO
20538612295,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,97,97,LIMA,LIMA,SAN ISIDRO
20551269095,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,MANTENIMIENTO Y REPARACION DE VEHICULOS,97,97,LIMA,LIMA,SANTIAGO DE SURCO
20553180695,,ACTIVO,HABIDO,COOPERATIVAS SAIS CAPITAL SOCIAL,OTROS TIPOS DE INTERMEDIACION FINANCIERA,97,97,LIMA,LIMA,SURQUILLO
20555989912,,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,SERVICIOS PUBLICOS SEGURIDAD SOCIAL,97,97,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,BELLAVISTA
20600092554,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,97,97,LIMA,LIMA,MIRAFLORES
20600416155,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,97,97,LA LIBERTAD,TRUJILLO,TRUJILLO
20601361541,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,97,97,AREQUIPA,AREQUIPA,CERRO COLORADO
20601905257,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,97,97,PIURA,PIURA,PIURA
20602154549,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE MEDICOS Y ODONTOLOGO,97,97,LIMA,LIMA,SAN MIGUEL
20602334270,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO,97,97,AREQUIPA,AREQUIPA,AREQUIPA
20602616046,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS DE VENTA AL POR MENOR,97,97,LIMA,LIMA,MAGDALENA DEL MAR
20602749224,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,97,97,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20603155484,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,97,97,LIMA,LIMA,SURQUILLO
20603196148,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,SERVICIOS AGRICOLAS GANADERAS,97,97,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA
20603940696,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,97,97,LIMA,LIMA,CHORRILLOS
20603947348,,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,97,97,LIMA,LIMA,MIRAFLORES
20604178704,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,97,97,LA LIBERTAD,TRUJILLO,TRUJILLO
20605447920,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,97,97,HUANUCO,HUANUCO,AMARILIS
20608226240,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,97,97,LIMA,LIMA,LURIN
20608707850,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS,97,97,LIMA,LIMA,MAGDALENA DEL MAR
20608857096,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,97,97,LIMA,LIMA,SURQUILLO
20609054396,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,97,97,LIMA,LIMA,SAN JUAN DE MIRAFLORES
20609761858,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,97,97,LIMA,LIMA,SAN ISIDRO
20610055631,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TRANSPORTES,97,97,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20612528587,,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,97,97,LIMA,LIMA,SAN ISIDRO
20613873962,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,97,97,LIMA,LIMA,SAN MIGUEL
20614355191,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,97,97,LIMA,LIMA,SAN ISIDRO
20100118336,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,96,96,LIMA,LIMA,SAN ISIDRO
20100842964,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE MARITIMO Y DE CABOTAJE,96,96,LIMA,LIMA,SANTIAGO DE SURCO
20102562322,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA ARTICULOS DE FERRETERIA,96,96,PIURA,SULLANA,SULLANA
20104311076,,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SECUNDARIA FORMACION GENERAL,96,96,ICA,ICA,ICA
20107759736,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION Y REPARACION DE BUQUES,96,96,LIMA,LIMA,SANTIAGO DE SURCO
20136178211,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OBTENCION Y DOTACION PERSONAL,96,96,LIMA,LIMA,MAGDALENA DEL MAR
20139537166,,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ENSEÑANZA SECUNDARIA FORMACION GENERAL,96,96,LIMA,LIMA,BREÑA
20141814312,,ACTIVO,HABIDO,EMPRESA ESTATAL DE DERECHO PRIVADO,CAPTACION DEPURACION Y DISTRIBUCION DE AGUA,96,96,CAJAMARCA,JAEN,JAEN
20147034467,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,96,96,PIURA,PIURA,LAS LOMAS
20163795494,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,96,96,LIMA,HUAURA,VEGUETA
20205443763,,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SECUNDARIA FORMACION GENERAL,96,96,PIURA,PIURA,CASTILLA
20215745032,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,96,96,CAJAMARCA,JAEN,BELLAVISTA
20299285252,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,96,96,LIMA,LIMA,MIRAFLORES
20337583751,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,96,96,LIMA,LIMA,SURQUILLO
20350402935,,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,96,96,MADRE DE DIOS,TAMBOPATA,TAMBOPATA
20440120491,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,96,96,LA LIBERTAD,TRUJILLO,TRUJILLO
20447966353,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,96,96,PUNO,SAN ROMAN,JULIACA
20468147387,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,96,96,LIMA,LIMA,MIRAFLORES
20471742792,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,96,96,LIMA,LIMA,LIMA
20481966672,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,96,96,LA LIBERTAD,TRUJILLO,TRUJILLO
20492539822,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,96,96,LIMA,LIMA,ATE
20495647324,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE DE CARGA POR CARRETERA,96,96,CAJAMARCA,CAJAMARCA,CAJAMARCA
20498635432,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE HOSPITALES,96,96,AREQUIPA,AREQUIPA,YANAHUARA
20500066386,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TRANSPORTES,96,96,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20503370574,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,96,96,LIMA,LIMA,ATE
20503497990,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE PLASTICOS,96,96,LIMA,LIMA,VILLA EL SALVADOR
20509031500,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,96,96,LIMA,LIMA,SURQUILLO
20509602001,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,96,96,AREQUIPA,AREQUIPA,CERRO COLORADO
20512444513,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALMACENAMIENTO Y DEPOSITO,96,96,LIMA,LIMA,LURIN
20518607996,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,96,96,LIMA,LIMA,SAN BORJA
20542589923,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OBTENCION Y DOTACION PERSONAL,96,96,HUANUCO,HUANUCO,AMARILIS
20547444125,,ACTIVO,HABIDO,ENTIDADES E INSTITUCIONES DE COOPERACION TECNICA - ENIEX,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,96,96,LIMA,LIMA,SAN ISIDRO
20547515162,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,96,96,LIMA,LIMA,MIRAFLORES
20553448507,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES AUXILIARES DE INTERMEDIACION FINANCIERA,96,96,LIMA,LIMA,SAN ISIDRO
20572221408,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,96,96,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
20600250737,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,96,96,LIMA,LIMA,MIRAFLORES
20601794374,,ACTIVO,HABIDO,SOCIEDAD ANONIMA ABIERTA,ENSEÑANZA PRIMARIA,96,96,LIMA,LIMA,VILLA EL SALVADOR
20602860338,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,96,96,LIMA,LIMA,SAN ISIDRO
20603550383,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EDUCACION DE ADULTOS Y OTROS,96,96,LIMA,LIMA,PUENTE PIEDRA
20603668911,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,96,96,AREQUIPA,AREQUIPA,JACOBO HUNTER
20603798075,,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,CONSTRUCCION EDIFICIOS COMPLETOS,96,96,LIMA,LIMA,SAN ISIDRO
20603801351,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALMACENAMIENTO Y DEPOSITO,96,96,LIMA,LIMA,MAGDALENA DEL MAR
20603939426,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,96,96,LIMA,LIMA,ATE
20605904590,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,96,96,LIMA,LIMA,SAN ISIDRO
20608504908,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ELABORACION PRODUCTOS DE PANADERIA,96,96,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20609707586,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ORGANIZACION DEL TRANSPORTE,96,96,LIMA,LIMA,SAN ISIDRO
20609878836,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,96,96,LIMA,LIMA,SAN ISIDRO
20610269339,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES INMOBILIARIAS POR RETRIBUCION,96,96,LIMA,LIMA,SAN BORJA
20610737103,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,96,96,LA LIBERTAD,TRUJILLO,MOCHE
20610756566,,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,SERVICIOS PETROLEROS Y DE GAS,96,96,LIMA,LIMA,SAN ISIDRO
20611526505,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE CALZADO,96,96,LIMA,LIMA,SURQUILLO
20613339435,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,96,96,SAN MARTIN,SAN MARTIN,TARAPOTO
20613594141,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,96,96,LIMA,LIMA,SAN ISIDRO
20613769073,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,96,96,LA LIBERTAD,TRUJILLO,TRUJILLO
20100024862,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,95,95,LIMA,LIMA,LIMA
20101091083,,ACTIVO,HABIDO,COOPERATIVAS SAIS CAPITAL SOCIAL,OTROS TIPOS INTERMEDIACION MONETARIA,95,95,LIMA,LIMA,SAN ISIDRO
20104102744,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,95,95,SAN MARTIN,SAN MARTIN,TARAPOTO
20131609290,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,95,95,LA LIBERTAD,TRUJILLO,TRUJILLO
20136367375,,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,95,95,CUSCO,CUSCO,CUSCO
20145038384,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE OTROS PRODUCTOS QUIMICOS DE NEOPRENO,95,95,LIMA,LIMA,JESUS MARIA
20147796987,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,95,95,TACNA,TACNA,POCOLLAY
20156656021,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,95,95,PASCO,OXAPAMPA,OXAPAMPA
20211377748,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA DE VEHICULOS AUTOMOTORES,95,95,LAMBAYEQUE,CHICLAYO,CHICLAYO
20217852456,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,95,95,LIMA,LIMA,LIMA
20295504332,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS DE VENTA AL POR MENOR,95,95,LIMA,LIMA,ATE
20346833280,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,95,95,LIMA,LIMA,LINCE
20351589958,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,95,95,UCAYALI,CORONEL PORTILLO,CALLERIA
20375800315,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,95,95,LIMA,LIMA,LA VICTORIA
20386303003,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,HOTELES CAMPAMENTOS Y OTROS,95,95,LIMA,LIMA,SAN ISIDRO
20390346892,,ACTIVO,HABIDO,ENTIDADES E INSTITUCIONES DE COOPERACION TECNICA - ENIEX,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,95,95,LIMA,LIMA,LINCE
20392473212,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,95,95,LIMA,LIMA,JESUS MARIA
20413815071,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSAYOS Y ANALISIS TECNICOS,95,95,AREQUIPA,AREQUIPA,CERRO COLORADO
20450109020,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SUPERIOR,95,95,SAN MARTIN,SAN MARTIN,TARAPOTO
20453661971,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,95,95,CAJAMARCA,CAJAMARCA,CAJAMARCA
20458810673,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE DE CARGA POR CARRETERA,95,95,LIMA,LIMA,LOS OLIVOS
20459949535,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE SUSTANCIAS QUIMICAS BASICAS,95,95,LIMA,LIMA,LURIN
20477253564,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE PRODUCTOS METALICOS ACABADOS O SEMIACABADOS,95,95,LA LIBERTAD,TRUJILLO,TRUJILLO
20479928852,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,95,95,LAMBAYEQUE,CHICLAYO,CHICLAYO
20481662703,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SUPERIOR,95,95,LA LIBERTAD,TRUJILLO,TRUJILLO
20484284874,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,95,95,PIURA,PIURA,PIURA
20486404273,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,95,95,LIMA,LIMA,ATE
20487889980,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,95,95,LAMBAYEQUE,CHICLAYO,CHICLAYO
20493205405,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,95,95,UCAYALI,CORONEL PORTILLO,YARINACOCHA
20494173906,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OBTENCION Y DOTACION PERSONAL,95,95,SAN MARTIN,SAN MARTIN,TARAPOTO
20504499716,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,INVESTIGACION DE MERCADOS,95,95,LIMA,LIMA,MIRAFLORES
20505830076,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TERMINACION DE EDIFICIOS,95,95,LIMA,LIMA,SAN ISIDRO
20505960361,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE SUSTANCIAS QUIMICAS BASICAS,95,95,LIMA,LIMA,ATE
20509670260,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,95,95,LIMA,LIMA,ATE
20513134615,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,MANTENIMIENTO Y REPARACION DE VEHICULOS,95,95,LIMA,LIMA,INDEPENDENCIA
20515264061,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,SERVICIOS SOCIALES CON ALOJAMIENTO,95,95,LIMA,LIMA,SANTIAGO DE SURCO
20515919768,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION DE PRODUCTOS DE MOLINERIA,95,95,LIMA,LIMA,VILLA EL SALVADOR
20516145855,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CRIA DE ANIMALES DOMESTICOS,95,95,LIMA,LIMA,SANTIAGO DE SURCO
20543329984,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES INMOBILIARIAS,95,95,LIMA,LIMA,MIRAFLORES
20550814685,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,95,95,PUNO,CARABAYA,MACUSANI
20600833201,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ALMACENAMIENTO Y DEPOSITO,95,95,LIMA,LIMA,LURIGANCHO
20600849671,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,95,95,LIMA,LIMA,SANTIAGO DE SURCO
20601479126,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,95,95,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,VENTANILLA
20601917590,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,95,95,LIMA,LIMA,SANTIAGO DE SURCO
20602128122,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,95,95,LIMA,LIMA,LA MOLINA
20602266771,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO,95,95,LIMA,LIMA,SANTA ANITA
20603182619,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA SECUNDARIA FORMACION GENERAL,95,95,LIMA,LIMA,SAN MIGUEL
20604344388,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PUBLICIDAD,95,95,LIMA,LIMA,CHORRILLOS
20605609857,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,95,95,JUNIN,CHANCHAMAYO,PICHANAQUI
20607096580,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,95,95,LIMA,LIMA,COMAS
20607755044,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,95,95,LIMA,LIMA,SAN MARTIN DE PORRES
20608198408,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE OTROS PRODUCTOS QUIMICOS DE NEOPRENO,95,95,LIMA,LIMA,COMAS
20610235736,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,HOTELES CAMPAMENTOS Y OTROS,95,95,LIMA,LIMA,MIRAFLORES
20610527711,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OBTENCION Y DOTACION PERSONAL,95,95,LIMA,LIMA,PUENTE PIEDRA
20611072873,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,95,95,HUANUCO,HUANUCO,HUANUCO
20613622277,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CORTE TALLADO Y ACABADO DE PIEDRA,95,95,LIMA,LIMA,LURIN
20613787730,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,95,95,LIMA,LIMA,SANTIAGO DE SURCO
20613797956,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CONSTRUCCION EDIFICIOS COMPLETOS,95,95,APURIMAC,COTABAMBAS,COYLLURQUI
20100030676,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,94,94,LIMA,LIMA,LIMA
20101300341,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FUNDICION DE METALES NO FERROSOS,94,94,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20106026883,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS,94,94,ICA,CHINCHA,CHINCHA ALTA
20112750798,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,94,94,LIMA,LIMA,PUEBLO LIBRE
20147735686,,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SECUNDARIA FORMACION GENERAL,94,94,LIMA,LIMA,MIRAFLORES
20156630731,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA SECUNDARIA FORMACION GENERAL,94,94,PUNO,SAN ROMAN,JULIACA
20166167613,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,94,94,AREQUIPA,AREQUIPA,AREQUIPA
